"year","name","n"
2020-01-30,"GA",0.819715622690296
2020-01-30,"HI",0.813622895182018
2020-01-30,"IL",0.796901910983998
2020-01-30,"IN",0.807474523594124
2020-01-30,"IA",0.802384554575281
2020-01-30,"KS",0.801016312869118
2020-01-30,"KY",0.804891771152193
2020-01-30,"LA",0.823065044513086
2020-01-30,"ME",0.789051736247052
2020-01-30,"MD",0.81248289263209
2020-01-30,"MA",0.787595428612161
2020-01-30,"MI",0.807999367741723
2020-01-30,"MN",0.811079454068387
2020-01-30,"MS",0.836848114701677
2020-01-30,"MO",0.80109221454767
2020-01-30,"MT",0.774250333002292
2020-01-30,"NE",0.805493067837128
2020-01-30,"NV",0.801010548406402
2020-01-30,"NH",0.810326600602451
2020-01-30,"NJ",0.795095032620458
2020-01-30,"NM",0.807971450224012
2020-01-30,"NY",0.757968047522161
2020-01-30,"NC",0.820535901737544
2020-01-30,"ND",0.797203441230296
2020-01-30,"OH",0.805866182491859
2020-01-30,"OK",0.812147562856336
2020-01-30,"OR",0.793171233630172
2020-01-30,"PA",0.795583842037126
2020-01-30,"RI",0.806618651962755
2020-01-30,"SC",0.825833422335831
2020-01-30,"SD",0.800795706359417
2020-01-30,"TN",0.817510313869551
2020-01-30,"TX",0.833634283789073
2020-01-30,"UT",0.806897904372047
2020-01-30,"VT",0.783151497926709
2020-01-30,"VA",0.81391270045793
2020-01-30,"WA",0.80519046216813
2020-01-30,"WV",0.78054769214412
2020-01-30,"WI",0.813753791131367
2020-01-30,"WY",0.772782425221165
2020-01-31,"AL",0.842343425184503
2020-01-31,"AK",0.786611213417264
2020-01-31,"AZ",0.816420944368977
2020-01-31,"AR",0.8328436455335
2020-01-31,"CA",0.822399473974863
2020-01-31,"CO",0.804674831149294
2020-01-31,"CT",0.808631651722174
2020-01-31,"DE",0.807069277304634
2020-01-31,"DC",0.725879949605313
2020-01-31,"FL",0.834428743633895
2020-01-31,"GA",0.822848668778623
2020-01-31,"HI",0.819261086483477
2020-01-31,"ID",0.814161718564731
2020-01-31,"IL",0.803756196491977
2020-01-31,"IN",0.815182673682933
2020-01-31,"IA",0.811846097058278
2020-01-31,"KS",0.810942794190633
2020-01-31,"KY",0.813568698608585
2020-01-31,"LA",0.831101348547139
2020-01-31,"ME",0.796423202560662
2020-01-31,"MD",0.816695235488401
2020-01-31,"MA",0.793650354404114
2020-01-31,"MI",0.81443379620575
2020-01-31,"MS",0.846951143969758
2020-01-31,"MO",0.811041529420291
2020-01-31,"MT",0.783786200761551
2020-01-31,"NE",0.813590439482747
2020-01-31,"NV",0.80773743141954
2020-01-31,"NH",0.812701904518975
2020-01-31,"NJ",0.79956042081064
2020-01-31,"NM",0.818396528060139
2020-01-31,"NY",0.76290945409498
2020-01-31,"NC",0.825158663356325
2020-01-31,"ND",0.810638922109207
2020-01-31,"OH",0.812750257882284
2020-01-31,"OK",0.823370771927217
2020-01-31,"OR",0.801110216805589
2020-01-31,"PA",0.803037699518859
2020-01-31,"RI",0.810268463040816
2020-01-31,"SC",0.829420862224724
2020-01-31,"SD",0.811061678577703
2020-01-31,"TN",0.825581498402513
2020-01-31,"TX",0.842536080868669
2020-01-31,"UT",0.81436934236604
2020-01-31,"MN",0.818520314536392
2020-01-31,"VT",0.792658139323231
2020-01-31,"VA",0.820155006906219
2020-01-31,"WA",0.811589296712096
2020-01-31,"WV",0.790982217614928
2020-01-31,"WI",0.822660197661746
2020-01-31,"WY",0.783815126952229
2020-02-01,"UT",0.800785168477479
2020-02-01,"AL",0.821038648524071
2020-02-01,"AK",0.766804802573233
2020-02-01,"AZ",0.798011363081781
2020-02-01,"AR",0.815410981062271
2020-02-01,"CA",0.80495800432009
2020-02-01,"CO",0.786791439794198
2020-02-01,"CT",0.788610742960787
2020-02-01,"DE",0.788260814271727
2020-02-01,"DC",0.706845278345232
2020-02-01,"FL",0.812172827073158
2020-02-01,"GA",0.805817780830317
2020-02-01,"HI",0.801796702689422
2020-02-01,"ID",0.795644530181142
2020-02-01,"IL",0.783257463260571
2020-02-01,"IN",0.79387400666898
2020-02-01,"IA",0.793592499710881
2020-02-01,"KS",0.792918439089062
2020-02-01,"KY",0.791007389218786
2020-02-01,"LA",0.815038182583695
2020-02-01,"ME",0.778412198409449
2020-02-01,"MD",0.796226962767417
2020-02-01,"MA",0.771945520156114
2020-02-01,"MI",0.789337044182549
2020-02-01,"MN",0.798947066204803
2020-02-01,"MS",0.830317458723
2020-02-01,"MO",0.790118326235152
2020-02-01,"MT",0.765567327650722
2020-02-01,"NE",0.797931650760807
2020-02-01,"NV",0.792818462479469
2020-02-01,"NH",0.794940204562176
2020-02-01,"NJ",0.776787502301168
2020-02-01,"NM",0.800642159978773
2020-02-01,"NY",0.736258833379584
2020-02-01,"NC",0.807331258270237
2020-02-01,"ND",0.793803785669083
2020-02-01,"OH",0.791958760734687
2020-02-01,"OK",0.804125912770198
2020-02-01,"OR",0.778566797583132
2020-02-01,"PA",0.781468190201342
2020-02-01,"RI",0.7926284976568
2020-02-01,"SC",0.814184421435578
